dialog_act,utterances,split,actor,include?,intent,next steps
informationonobjectdetails,keep the potato aside,train,agent,n,other,
informationonobjectdetails,It is between the sinks,train,agent,n,other,
informationonobjectdetails,to the right of the stove,train,agent,n,other,
informationonobjectdetails,there is one in the cabinet above the stove,train,agent,n,other,
informationonobjectdetails,aint no others,train,agent,n,other,
informationonobjectdetails,same table as the potato,train,agent,n,other,
informationonobjectdetails,potato is in the cupboard above the coffee machine,train,agent,n,other,
informationonobjectdetails,pot is above the toaster,train,agent,n,other,
informationonobjectdetails,The sink is behind you,train,agent,n,other,
informationonobjectdetails,The knife is on the round kitchen table,train,agent,n,other,
informationonobjectdetails,There is a tomato on the table as well ),train,agent,n,other,
informationonobjectdetails,The table is to you right in the far right corner,train,agent,n,other,
informationonobjectdetails,The knife is right behind the ladle,train,agent,n,other,
informationonobjectdetails,"The one on the table, not the chair",train,agent,n,other,
informationonobjectdetails,Mug is in the fridge,train,agent,n,other,
informationonobjectdetails,Fridge!!!,train,agent,n,other,
informationonobjectdetails,that's it,train,agent,n,other,
informationonobjectdetails,in front of u,train,agent,n,other,
informationonobjectdetails,the red stuff,train,agent,n,other,
informationonobjectdetails,The cupboard in front of u,train,agent,n,other,
informationonobjectdetails,You'll see the lettuce,train,agent,n,other,
informationonobjectdetails,Knife is inside the fridge,train,agent,n,other,
informationonobjectdetails,tomato is in the bin beside the frisge,train,agent,n,other,
informationonobjectdetails,Potato is on the sink,train,agent,n,other,
informationonobjectdetails,Plate is in the cupboard on top of the coffee maker,train,agent,n,other,
informationonobjectdetails,first pan by the sink,train,agent,n,other,
informationonobjectdetails,the pen is on the top of the slelf,train,agent,n,other,
informationonobjectdetails,left to bed,train,agent,n,other,
informationonobjectdetails,bowl,train,agent,n,other,
informationonobjectdetails,its in the cupboard to the left of the sink,train,agent,n,other,
informationonobjectdetails,and by the table,train,agent,n,other,
informationonobjectdetails,toaster is by coffee maker,train,agent,n,other,
informationonobjectdetails,there is a plate on the table for the toasted bread,train,agent,n,other,
informationonobjectdetails,round table,train,agent,n,other,
informationonobjectdetails,the knife is on the square table,train,agent,n,other,
informationonobjectdetails,The newspaper is on the floor. The dresser is the tv stand,train,agent,n,other,
informationonobjectdetails,"not floor, chair",train,agent,n,other,
informationonobjectdetails,white chair by window,train,agent,n,other,
informationonobjectdetails,around the corner by window,train,agent,n,other,
informationonobjectdetails,under that picture,train,agent,n,other,
informationonobjectdetails,the mug is on the table,train,agent,n,other,
informationonobjectdetails,i think there's a knife in the fridge,train,agent,n,other,
informationonobjectdetails,You can find one on the table to the rifht of the TV.,train,agent,n,other,
informationonobjectdetails,ss *right,train,agent,n,other,
informationonobjectdetails,There is another watch in the box on th couch,train,agent,n,other,
informationonobjectdetails,There is a plate to the right of the microwave in the cabinet,train,agent,n,other,
informationonobjectdetails,the remote on the single sitter place on the double sitter,train,agent,n,other,
informationonobjectdetails,the other is next to the lamp stanf next to the woven chair,train,agent,n,other,
informationonobjectdetails,other is inside the blue bin to the left of the faire place,train,agent,n,other,
informationonobjectdetails,next is on the stool to the right of the televison,train,agent,n,other,
informationonobjectdetails,another in the box next to the stool,train,agent,n,other,
informationonobjectdetails,the remote ontop of the dinning table next to the laptop,train,agent,n,other,
informationonobjectdetails,one by plant you found the last one at,train,agent,n,other,
informationonobjectdetails,where is the plate?,train,agent,n,other,
informationonobjectdetails,below the coffee maker,train,agent,n,other,
informationonobjectdetails,remote on coffee table,train,agent,n,other,
informationonobjectdetails,box on table by window,train,agent,n,other,
informationonobjectdetails,i'm sorry sofa by window,train,agent,n,other,
informationonobjectdetails,dresser is tv stand,train,agent,n,other,
informationonobjectdetails,there is a plate in the fridge,train,agent,n,other,
informationonobjectdetails,The first one is on the small wooden table,train,agent,n,other,
informationonobjectdetails,"And the second one is on the bigger, white table",train,agent,n,other,
informationonobjectdetails,You're next to it,train,agent,n,other,
informationonobjectdetails,"Actually, the second one should be in the sink",train,agent,n,other,
informationonobjectdetails,you can use this plate,train,agent,n,other,
informationonobjectdetails,a knife is on one of the stools,train,agent,n,other,
informationonobjectdetails,there's one on the shelves,train,agent,n,other,
informationonobjectdetails,The plate is on the counter,train,agent,n,other,
informationonobjectdetails,The plate is in the cupboard under the sink,train,agent,n,other,
informationonobjectdetails,There is a remote on the little side table next to the arm chair and floor lamp.,train,agent,n,other,
informationonobjectdetails,Go around the back of the 2 armchairs. The table is next to the brown chair.,train,agent,n,other,
informationonobjectdetails,The small table is in front of it.,train,agent,n,other,
informationonobjectdetails,Move towards your left.,train,agent,n,other,
informationonobjectdetails,Can you see it thereon your left?,train,agent,n,other,
informationonobjectdetails,ITs on the couch,train,agent,n,other,
informationonobjectdetails,each table should have 1 remote,train,agent,n,other,
informationonobjectdetails,bread is on the right side of the cooker,train,agent,n,other,
informationonobjectdetails,cabinet on the top left of the cooker,train,agent,n,other,
informationonobjectdetails,got it,train,agent,n,other,
informationonobjectdetails,top left of the cooker,train,agent,n,other,
informationonobjectdetails,knife is in the top cabinet on the left of the cooker,train,agent,n,other,
informationonobjectdetails,plate is on your right,train,agent,n,other,
informationonobjectdetails,its there,train,agent,n,other,
informationonobjectdetails,There is a plate in the bottom right cabinet under the sink,train,agent,n,other,
informationonobjectdetails,The next one to the right.,train,agent,n,other,
informationonobjectdetails,Do you see the blue plate?,train,agent,n,other,
informationonobjectdetails,Move to your right please.,train,agent,n,other,
informationonobjectdetails,potato is in the side shelf,train,agent,n,other,
informationonobjectdetails,next to the tv,train,agent,n,other,
informationonobjectdetails,from the sofa,train,agent,n,other,
informationonobjectdetails,Head to the sink,train,agent,n,other,
informationonobjectdetails,Take the lettuce out of the sink,train,agent,n,other,
informationonobjectdetails,Go to the fridge,train,agent,n,other,
informationonobjectdetails,Mug is to the right of the microwave,train,agent,n,other,
informationonobjectdetails,behind you there are tablewares.,train,agent,n,other,
informationonobjectdetails,tableware(surfaces),train,agent,n,other,
informationonobjectdetails,mug is above microwave,train,agent,n,other,
informationonobjectdetails,knife in sink,train,agent,n,other,
informationonobjectdetails,There is one on the bed,train,agent,n,other,
informationonobjectdetails,To your right,train,agent,n,other,
informationonobjectdetails,NM. Right in front of you,train,agent,n,other,
informationonobjectdetails,On the desk right in front of you. right on top,train,agent,n,other,
informationonobjectdetails,potato on the table,train,agent,n,other,
informationonobjectdetails,along with knife,train,agent,n,other,
